,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
49,5e2e147d047efa000c6b833d,12,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_646.wav,0,1,817,36,5,2,English,m,1,0.1,98.7741611,0.58876545
50,5e2e147d047efa000c6b833d,12,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_646.wav,0,1,817,36,5,2,English,m,2,0.2,-51.76092723,0.47940067
51,5e2e147d047efa000c6b833d,12,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_646.wav,0,1,817,36,5,2,English,m,3,0.25666667,53.55118827,0.48942216
52,5e2e147d047efa000c6b833d,13,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_669.wav,0,0,1811,36,5,2,English,m,0,0.0,0.0785638242,1.32851713
53,5e2e147d047efa000c6b833d,13,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_669.wav,0,0,1811,36,5,2,English,m,1,0.1,6.42084207,1.65603836
54,5e2e147d047efa000c6b833d,13,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_669.wav,0,0,1811,36,5,2,English,m,2,0.2,84.3922519,1.32676382
55,5e2e147d047efa000c6b833d,13,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_669.wav,0,0,1811,36,5,2,English,m,3,0.256666667,1.87399725,0.80161972
56,5e2e147d047efa000c6b833d,14,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_431.wav,0,0,997,36,5,2,English,m,0,0.0,-54.98282588,1.39465542
57,5e2e147d047efa000c6b833d,14,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_431.wav,0,0,997,36,5,2,English,m,1,0.1,-84.59035382,1.77814632
58,5e2e147d047efa000c6b833d,14,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_431.wav,0,0,997,36,5,2,English,m,2,0.2,-24.91317649,0.57412197
59,5e2e147d047efa000c6b833d,14,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_431.wav,0,0,997,36,5,2,English,m,3,0.25666667,11.58207854,1.85348509
60,5e2e147d047efa000c6b833d,15,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_263.wav,0,1,1790,36,5,2,English,m,0,0.0,25.02930943,0.29249845
61,5e2e147d047efa000c6b833d,15,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_263.wav,0,1,1790,36,5,2,English,m,1,0.1,77.59070044,1.82268286
