,subj,sex,age,language,english,french,date,native_lang,block,trial,stim,pitch,stretch,reponse,rt,segment_time,stim_order,param_index
143,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,35,sounds\french\audio/french_81.wav,10.13667473,1.52638082,0,639.0,0.25666667,0.0,3.0
144,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,36,sounds\french\audio/french_28.wav,-42.04092007,0.8096396,1,2776.0,0.0,0.0,0.0
145,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,36,sounds\french\audio/french_28.wav,-47.89065573,0.68168646,1,2776.0,0.1,0.0,1.0
146,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,36,sounds\french\audio/french_28.wav,88.67668081,0.86103635,1,2776.0,0.2,0.0,2.0
147,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,36,sounds\french\audio/french_28.wav,23.25138011,1.13642067,1,2776.0,0.25666667,0.0,3.0
148,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,37,sounds\french\audio/french_717.wav,-84.32189387,1.00877352,1,603.0,0.0,0.0,0.0
149,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,37,sounds\french\audio/french_717.wav,40.2374262,0.42603024,1,603.0,0.1,0.0,1.0
150,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,37,sounds\french\audio/french_717.wav,80.19404777,0.00517131,1,603.0,0.2,0.0,2.0
151,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,37,sounds\french\audio/french_717.wav,-31.07147466,1.19241547,1,603.0,0.25666667,0.0,3.0
152,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,38,sounds\french\audio/french_602.wav,88.5156033,1.15034926,0,3504.0,0.0,0.0,0.0
153,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,38,sounds\french\audio/french_602.wav,50.37840389,0.70361943,0,3504.0,0.1,0.0,1.0
154,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,38,sounds\french\audio/french_602.wav,41.99983627,1.85629911,0,3504.0,0.2,0.0,2.0
155,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,38,sounds\french\audio/french_602.wav,11.33520808,0.32194213,0,3504.0,0.25666667,0.0,3.0
156,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,39,sounds\french\audio/french_994.wav,-39.66278541,0.39681658,0,787.0,0.0,0.0,0.0
157,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,39,sounds\french\audio/french_994.wav,66.70535545,1.6498105,0,787.0,0.1,0.0,1.0
158,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,39,sounds\french\audio/french_994.wav,-87.43703712,1.48803434,0,787.0,0.2,0.0,2.0
159,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,39,sounds\french\audio/french_994.wav,-41.83233866,1.54058484,0,787.0,0.25666667,0.0,3.0
160,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,40,sounds\french\audio/french_911.wav,11.85203828,0.91676267,1,1053.0,0.0,0.0,0.0
161,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,40,sounds\french\audio/french_911.wav,-24.36206963,0.3897793,1,1053.0,0.1,0.0,1.0
162,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,40,sounds\french\audio/french_911.wav,-79.91713821,0.96594055,1,1053.0,0.2,0.0,2.0
163,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,40,sounds\french\audio/french_911.wav,-65.93332008,1.97851167,1,1053.0,0.25666667,0.0,3.0
164,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,41,sounds\french\audio/french_77.wav,-38.97456477,1.51906971,0,554.0,0.0,0.0,0.0
165,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,41,sounds\french\audio/french_77.wav,-27.77573133,1.43123518,0,554.0,0.1,0.0,1.0
166,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,41,sounds\french\audio/french_77.wav,62.31685549,1.04030098,0,554.0,0.2,0.0,2.0
167,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,41,sounds\french\audio/french_77.wav,13.7751853,1.45792424,0,554.0,0.25666667,0.0,3.0
168,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,42,sounds\french\audio/french_236.wav,25.84118528,0.50094641,0,346.0,0.0,0.0,0.0
169,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,42,sounds\french\audio/french_236.wav,-8.91572412,0.84977658,0,346.0,0.1,0.0,1.0
170,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,42,sounds\french\audio/french_236.wav,11.24728016,1.88634356,0,346.0,0.2,0.0,2.0
171,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,42,sounds\french\audio/french_236.wav,27.02911702,1.9832527,0,346.0,0.25666667,0.0,3.0
172,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,43,sounds\french\audio/french_204.wav,-28.36319627,0.07789368,1,2105.0,0.0,0.0,0.0
173,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,43,sounds\french\audio/french_204.wav,-92.66891013,0.00203791,1,2105.0,0.1,0.0,1.0
174,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,43,sounds\french\audio/french_204.wav,96.29592204,1.92374636,1,2105.0,0.2,0.0,2.0
175,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,43,sounds\french\audio/french_204.wav,-46.81515004,0.97947469,1,2105.0,0.25666667,0.0,3.0
176,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,44,sounds\french\audio/french_375.wav,25.91972282,0.89929791,0,721.0,0.0,0.0,0.0
177,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,44,sounds\french\audio/french_375.wav,-60.98407933,0.6101435,0,721.0,0.1,0.0,1.0
178,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,44,sounds\french\audio/french_375.wav,-55.02276561,1.65353502,0,721.0,0.2,0.0,2.0
179,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,44,sounds\french\audio/french_375.wav,50.70039074,0.66964756,0,721.0,0.25666667,0.0,3.0
180,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,45,sounds\french\audio/french_609.wav,11.6890167,1.75568789,1,1035.0,0.0,0.0,0.0
181,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,45,sounds\french\audio/french_609.wav,-35.50971605,1.50542158,1,1035.0,0.1,0.0,1.0
182,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,45,sounds\french\audio/french_609.wav,-98.47760025,0.96032408,1,1035.0,0.2,0.0,2.0
183,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,45,sounds\french\audio/french_609.wav,-64.00925784,1.1186533,1,1035.0,0.25666667,0.0,3.0
184,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,46,sounds\french\audio/french_827.wav,52.76736232,0.65431252,1,1760.0,0.0,0.0,0.0
185,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,46,sounds\french\audio/french_827.wav,43.3684124,1.37281261,1,1760.0,0.1,0.0,1.0
186,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,46,sounds\french\audio/french_827.wav,5.13351566,0.35708699,1,1760.0,0.2,0.0,2.0
187,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,46,sounds\french\audio/french_827.wav,57.45570888,0.33493738,1,1760.0,0.25666667,0.0,3.0
188,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,47,sounds\french\audio/french_511.wav,-19.9871771,1.33271467,1,773.0,0.0,0.0,0.0
189,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,47,sounds\french\audio/french_511.wav,-61.98813266,1.54343533,1,773.0,0.1,0.0,1.0
190,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,47,sounds\french\audio/french_511.wav,-51.99144191,1.11888865,1,773.0,0.2,0.0,2.0
191,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,47,sounds\french\audio/french_511.wav,26.5419494,1.56196296,1,773.0,0.25666667,0.0,3.0
192,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,48,sounds\french\audio/french_237.wav,-1.09426196,0.40664609,1,1593.0,0.0,0.0,0.0
193,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,48,sounds\french\audio/french_237.wav,-48.49856075,0.23529618,1,1593.0,0.1,0.0,1.0
194,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,48,sounds\french\audio/french_237.wav,36.42993093,0.05363011,1,1593.0,0.2,0.0,2.0
195,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,48,sounds\french\audio/french_237.wav,-47.65767162,1.34950367,1,1593.0,0.25666667,0.0,3.0
196,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,49,sounds\french\audio/french_779.wav,-23.73686582,0.65858767,0,1801.0,0.0,0.0,0.0
197,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,49,sounds\french\audio/french_779.wav,96.23962081,1.55580865,0,1801.0,0.1,0.0,1.0
198,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,49,sounds\french\audio/french_779.wav,19.26430851,1.22244229,0,1801.0,0.2,0.0,2.0
199,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,0,49,sounds\french\audio/french_779.wav,-72.92378626,1.83333034,0,1801.0,0.25666667,0.0,3.0
200,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,50,sounds\french\audio/french_857.wav,40.93487779,1.95936394,0,1374.0,0.0,0.0,0.0
201,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,50,sounds\french\audio/french_857.wav,-17.75235864,1.43648621,0,1374.0,0.1,0.0,1.0
202,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,50,sounds\french\audio/french_857.wav,39.31370365,1.12127335,0,1374.0,0.2,0.0,2.0
203,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,50,sounds\french\audio/french_857.wav,-10.04228362,0.40363044,0,1374.0,0.25666667,0.0,3.0
204,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,51,sounds\french\audio/french_968.wav,45.43845159,0.89884875,0,1702.0,0.0,0.0,0.0
205,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,51,sounds\french\audio/french_968.wav,86.71618344,1.25950681,0,1702.0,0.1,0.0,1.0
206,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,51,sounds\french\audio/french_968.wav,-29.06718199,0.29298434,0,1702.0,0.2,0.0,2.0
207,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,51,sounds\french\audio/french_968.wav,11.394495,1.98021593,0,1702.0,0.25666667,0.0,3.0
208,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,52,sounds\french\audio/french_432.wav,41.78718943,1.64767318,0,1365.0,0.0,0.0,0.0
209,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,52,sounds\french\audio/french_432.wav,-73.8341876,1.66923601,0,1365.0,0.1,0.0,1.0
210,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,52,sounds\french\audio/french_432.wav,2.46605077,1.63004177,0,1365.0,0.2,0.0,2.0
211,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,52,sounds\french\audio/french_432.wav,-5.34058627,1.91522166,0,1365.0,0.25666667,0.0,3.0
212,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,53,sounds\french\audio/french_144.wav,54.7439873,1.65699933,1,1094.0,0.0,0.0,0.0
213,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,53,sounds\french\audio/french_144.wav,-90.40840953,0.10946834,1,1094.0,0.1,0.0,1.0
214,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,53,sounds\french\audio/french_144.wav,-23.8496949,0.63660565,1,1094.0,0.2,0.0,2.0
215,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,53,sounds\french\audio/french_144.wav,9.69074846,0.31092992,1,1094.0,0.25666667,0.0,3.0
216,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,54,sounds\french\audio/french_745.wav,-23.86566831,1.27696082,1,494.0,0.0,0.0,0.0
217,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,54,sounds\french\audio/french_745.wav,-33.24912316,1.44075169,1,494.0,0.1,0.0,1.0
218,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,54,sounds\french\audio/french_745.wav,45.69666298,0.50413087,1,494.0,0.2,0.0,2.0
219,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,54,sounds\french\audio/french_745.wav,-83.60192647,0.37289443,1,494.0,0.25666667,0.0,3.0
220,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,55,sounds\french\audio/french_953.wav,-27.22394829,1.27693125,1,486.0,0.0,0.0,0.0
221,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,55,sounds\french\audio/french_953.wav,-3.36109764,0.12331262,1,486.0,0.1,0.0,1.0
222,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,55,sounds\french\audio/french_953.wav,79.96390299,1.48485403,1,486.0,0.2,0.0,2.0
223,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,55,sounds\french\audio/french_953.wav,-20.83871742,0.51230705,1,486.0,0.25666667,0.0,3.0
224,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,56,sounds\french\audio/french_661.wav,34.1047988,1.29957539,0,489.0,0.0,0.0,0.0
225,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,56,sounds\french\audio/french_661.wav,-45.42737183,0.81809843,0,489.0,0.1,0.0,1.0
226,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,56,sounds\french\audio/french_661.wav,-32.96226792,1.39938296,0,489.0,0.2,0.0,2.0
227,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,56,sounds\french\audio/french_661.wav,51.87575508,1.33634107,0,489.0,0.25666667,0.0,3.0
228,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,57,sounds\french\audio/french_46.wav,-59.72524318,1.59606806,0,1927.0,0.0,0.0,0.0
229,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,57,sounds\french\audio/french_46.wav,-28.22082853,1.01173367,0,1927.0,0.1,0.0,1.0
230,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,57,sounds\french\audio/french_46.wav,2.0739194,0.40164164,0,1927.0,0.2,0.0,2.0
231,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,57,sounds\french\audio/french_46.wav,-12.25343829,1.6352238,0,1927.0,0.25666667,0.0,3.0
232,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,58,sounds\french\audio/french_173.wav,-85.34625679,1.0505287,0,632.0,0.0,0.0,0.0
233,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,58,sounds\french\audio/french_173.wav,19.71799215,1.50206547,0,632.0,0.1,0.0,1.0
234,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,58,sounds\french\audio/french_173.wav,-84.96079432,1.53807785,0,632.0,0.2,0.0,2.0
235,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,58,sounds\french\audio/french_173.wav,-20.27996547,1.54027091,0,632.0,0.25666667,0.0,3.0
236,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,59,sounds\french\audio/french_772.wav,13.96800705,0.2991113,1,1304.0,0.0,0.0,0.0
237,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,59,sounds\french\audio/french_772.wav,5.87945336,0.00189684,1,1304.0,0.1,0.0,1.0
238,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,59,sounds\french\audio/french_772.wav,15.35769187,0.99190584,1,1304.0,0.2,0.0,2.0
239,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,59,sounds\french\audio/french_772.wav,-12.22278281,1.49955539,1,1304.0,0.25666667,0.0,3.0
240,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,60,sounds\french\audio/french_241.wav,89.40240056,1.53101086,1,996.0,0.0,0.0,0.0
241,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,60,sounds\french\audio/french_241.wav,40.19017079,0.22293869,1,996.0,0.1,0.0,1.0
242,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,60,sounds\french\audio/french_241.wav,6.95264839,0.66477428,1,996.0,0.2,0.0,2.0
243,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,60,sounds\french\audio/french_241.wav,60.0147698,1.1640228,1,996.0,0.25666667,0.0,3.0
244,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,61,sounds\french\audio/french_58.wav,-93.60375949,1.5756198,1,524.0,0.0,0.0,0.0
245,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,61,sounds\french\audio/french_58.wav,-58.1861341,0.16904688,1,524.0,0.1,0.0,1.0
246,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,61,sounds\french\audio/french_58.wav,21.81225572,0.76612631,1,524.0,0.2,0.0,2.0
247,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,61,sounds\french\audio/french_58.wav,-92.64730678,0.1809539,1,524.0,0.25666667,0.0,3.0
248,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,62,sounds\french\audio/french_740.wav,-63.22643447,1.41698272,0,745.0,0.0,0.0,0.0
249,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,62,sounds\french\audio/french_740.wav,-76.79793208,1.15791198,0,745.0,0.1,0.0,1.0
250,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,62,sounds\french\audio/french_740.wav,-90.89358737,1.97460827,0,745.0,0.2,0.0,2.0
251,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,62,sounds\french\audio/french_740.wav,-87.57687491,0.61281255,0,745.0,0.25666667,0.0,3.0
252,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,63,sounds\french\audio/french_763.wav,-96.72958763,0.69845728,0,496.0,0.0,0.0,0.0
253,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,63,sounds\french\audio/french_763.wav,95.66434095,1.4089076,0,496.0,0.1,0.0,1.0
254,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,63,sounds\french\audio/french_763.wav,-84.28875962,1.74428554,0,496.0,0.2,0.0,2.0
255,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,63,sounds\french\audio/french_763.wav,-41.37848175,0.12054272,0,496.0,0.25666667,0.0,3.0
256,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,64,sounds\french\audio/french_341.wav,20.04332725,1.4438644,1,927.0,0.0,0.0,0.0
257,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,64,sounds\french\audio/french_341.wav,-82.29685822,0.08336385,1,927.0,0.1,0.0,1.0
258,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,64,sounds\french\audio/french_341.wav,-35.12302466,0.04329086,1,927.0,0.2,0.0,2.0
259,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,64,sounds\french\audio/french_341.wav,58.90486556,0.76896482,1,927.0,0.25666667,0.0,3.0
260,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,65,sounds\french\audio/french_922.wav,16.31592569,1.06783245,1,1613.0,0.0,0.0,0.0
261,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,65,sounds\french\audio/french_922.wav,-2.28258737,0.48563761,1,1613.0,0.1,0.0,1.0
262,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,65,sounds\french\audio/french_922.wav,-89.56675227,1.02625397,1,1613.0,0.2,0.0,2.0
263,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,65,sounds\french\audio/french_922.wav,35.85711901,0.82092749,1,1613.0,0.25666667,0.0,3.0
264,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,66,sounds\french\audio/french_730.wav,45.92676741,0.18014666,1,2338.0,0.0,0.0,0.0
265,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,66,sounds\french\audio/french_730.wav,-44.36449205,1.39371349,1,2338.0,0.1,0.0,1.0
266,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,66,sounds\french\audio/french_730.wav,-0.92451291,1.11032992,1,2338.0,0.2,0.0,2.0
267,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,66,sounds\french\audio/french_730.wav,30.80646356,1.142585,1,2338.0,0.25666667,0.0,3.0
268,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,67,sounds\french\audio/french_60.wav,-40.9463495,0.32779355,0,1352.0,0.0,0.0,0.0
269,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,67,sounds\french\audio/french_60.wav,8.65325309,0.55656076,0,1352.0,0.1,0.0,1.0
270,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,67,sounds\french\audio/french_60.wav,-18.23980249,0.81322525,0,1352.0,0.2,0.0,2.0
271,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,67,sounds\french\audio/french_60.wav,-34.79014982,0.57120985,0,1352.0,0.25666667,0.0,3.0
272,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,68,sounds\french\audio/french_2.wav,-28.21412584,1.58504822,0,939.0,0.0,0.0,0.0
273,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,68,sounds\french\audio/french_2.wav,66.62162467,1.83034999,0,939.0,0.1,0.0,1.0
274,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,68,sounds\french\audio/french_2.wav,16.24659996,0.31217517,0,939.0,0.2,0.0,2.0
275,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,68,sounds\french\audio/french_2.wav,-46.42897327,1.81400659,0,939.0,0.25666667,0.0,3.0
276,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,69,sounds\french\audio/french_315.wav,84.5751695,1.39276289,1,1100.0,0.0,0.0,0.0
277,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,69,sounds\french\audio/french_315.wav,-54.9339599,0.42909402,1,1100.0,0.1,0.0,1.0
278,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,69,sounds\french\audio/french_315.wav,-20.4659381,1.80166787,1,1100.0,0.2,0.0,2.0
279,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,69,sounds\french\audio/french_315.wav,0.0497627412,1.01422067,1,1100.0,0.256666667,0.0,3.0
280,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,70,sounds\french\audio/french_417.wav,-52.68130191,1.49469738,0,770.0,0.0,0.0,0.0
281,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,70,sounds\french\audio/french_417.wav,73.91368418,1.06358835,0,770.0,0.1,0.0,1.0
282,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,70,sounds\french\audio/french_417.wav,7.73324389,1.12421265,0,770.0,0.2,0.0,2.0
283,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,70,sounds\french\audio/french_417.wav,92.88066518,0.65436219,0,770.0,0.25666667,0.0,3.0
284,5e2e147d047efa000c6b833d,m,36,,5,2,2024-02-27T12:28:43.945Z,English,1,71,sounds\french\audio/french_183.wav,-70.39448934,1.64690622,0,2454.0,0.0,0.0,0.0
