,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
46,5e92178e8ee4fe54b65b7c39,9,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_847.wav,0,1,372,29,5,2,english,m,1,0.1,-18.38123868,1.01718805
47,5e92178e8ee4fe54b65b7c39,9,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_847.wav,0,1,372,29,5,2,english,m,2,0.2,18.403778,1.24872656
48,5e92178e8ee4fe54b65b7c39,9,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_847.wav,0,1,372,29,5,2,english,m,3,0.3,57.196546,0.81951257
49,5e92178e8ee4fe54b65b7c39,9,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_847.wav,0,1,372,29,5,2,english,m,4,0.32341667,32.99763753,0.74194876
50,5e92178e8ee4fe54b65b7c39,10,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_256.wav,0,0,525,29,5,2,english,m,0,0.0,22.60769813,1.84037168
51,5e92178e8ee4fe54b65b7c39,10,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_256.wav,0,0,525,29,5,2,english,m,1,0.1,-95.01444593,0.47687766
52,5e92178e8ee4fe54b65b7c39,10,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_256.wav,0,0,525,29,5,2,english,m,2,0.2,-19.91310746,0.85339151
53,5e92178e8ee4fe54b65b7c39,10,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_256.wav,0,0,525,29,5,2,english,m,3,0.3,-6.39209363,0.75097161
54,5e92178e8ee4fe54b65b7c39,10,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_256.wav,0,0,525,29,5,2,english,m,4,0.32341667,24.02209282,1.98695073
55,5e92178e8ee4fe54b65b7c39,11,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_546.wav,0,0,790,29,5,2,english,m,0,0.0,81.21590514,1.56657823
56,5e92178e8ee4fe54b65b7c39,11,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_546.wav,0,0,790,29,5,2,english,m,1,0.1,75.01018689,0.84038259
57,5e92178e8ee4fe54b65b7c39,11,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_546.wav,0,0,790,29,5,2,english,m,2,0.2,15.56226302,0.00684501
58,5e92178e8ee4fe54b65b7c39,11,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_546.wav,0,0,790,29,5,2,english,m,3,0.3,48.30886192,1.68157273
59,5e92178e8ee4fe54b65b7c39,11,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_546.wav,0,0,790,29,5,2,english,m,4,0.32341667,18.80923499,1.09409739
