,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
64,5e29fd5f2bec3b065e9a729e,12,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_697.wav,0,0,1505,46,5,5,français,f,4,0.323416667,18.9536775,1.83833688
65,5e29fd5f2bec3b065e9a729e,13,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_969.wav,0,0,1086,46,5,5,français,f,0,0.0,0.27440165,1.49550116
66,5e29fd5f2bec3b065e9a729e,13,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_969.wav,0,0,1086,46,5,5,français,f,1,0.1,32.90941676,1.08086357
67,5e29fd5f2bec3b065e9a729e,13,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_969.wav,0,0,1086,46,5,5,français,f,2,0.2,65.54691775,0.25687245
68,5e29fd5f2bec3b065e9a729e,13,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_969.wav,0,0,1086,46,5,5,français,f,3,0.3,38.11090315,0.33107225
69,5e29fd5f2bec3b065e9a729e,13,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_969.wav,0,0,1086,46,5,5,français,f,4,0.32341667,-66.49311905,0.72842933
70,5e29fd5f2bec3b065e9a729e,14,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_526.wav,0,1,2065,46,5,5,français,f,0,0.0,-32.34532461,0.924261
71,5e29fd5f2bec3b065e9a729e,14,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_526.wav,0,1,2065,46,5,5,français,f,1,0.1,-46.6208459,0.25414499
72,5e29fd5f2bec3b065e9a729e,14,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_526.wav,0,1,2065,46,5,5,français,f,2,0.2,-42.84927068,1.01925886
73,5e29fd5f2bec3b065e9a729e,14,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_526.wav,0,1,2065,46,5,5,français,f,3,0.3,3.47643827,0.65966822
74,5e29fd5f2bec3b065e9a729e,14,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_526.wav,0,1,2065,46,5,5,français,f,4,0.32341667,52.79087598,1.50872035
75,5e29fd5f2bec3b065e9a729e,15,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_662.wav,0,0,1504,46,5,5,français,f,0,0.0,-34.20942979,0.58122658
76,5e29fd5f2bec3b065e9a729e,15,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_662.wav,0,0,1504,46,5,5,français,f,1,0.1,-64.9220759,0.35407044
77,5e29fd5f2bec3b065e9a729e,15,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_662.wav,0,0,1504,46,5,5,français,f,2,0.2,-46.13526655,1.02300599
78,5e29fd5f2bec3b065e9a729e,15,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_662.wav,0,0,1504,46,5,5,français,f,3,0.3,16.61128262,0.09808433
79,5e29fd5f2bec3b065e9a729e,15,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_662.wav,0,0,1504,46,5,5,français,f,4,0.32341667,-72.42442326,0.71975239
80,5e29fd5f2bec3b065e9a729e,16,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_657.wav,0,0,1121,46,5,5,français,f,0,0.0,30.03208284,1.42095662
81,5e29fd5f2bec3b065e9a729e,16,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_657.wav,0,0,1121,46,5,5,français,f,1,0.1,-5.57127058,1.29790323
82,5e29fd5f2bec3b065e9a729e,16,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_657.wav,0,0,1121,46,5,5,français,f,2,0.2,9.55793083,0.51612643
83,5e29fd5f2bec3b065e9a729e,16,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_657.wav,0,0,1121,46,5,5,français,f,3,0.3,3.39766504,0.37671101
84,5e29fd5f2bec3b065e9a729e,16,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_657.wav,0,0,1121,46,5,5,français,f,4,0.32341667,84.38659916,1.20124021
85,5e29fd5f2bec3b065e9a729e,17,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_881.wav,0,0,970,46,5,5,français,f,0,0.0,7.28069095,1.60234882
86,5e29fd5f2bec3b065e9a729e,17,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_881.wav,0,0,970,46,5,5,français,f,1,0.1,-64.28928902,0.93497238
87,5e29fd5f2bec3b065e9a729e,17,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_881.wav,0,0,970,46,5,5,français,f,2,0.2,-2.07432692,0.58107235
88,5e29fd5f2bec3b065e9a729e,17,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_881.wav,0,0,970,46,5,5,français,f,3,0.3,51.5536886,1.34691236
89,5e29fd5f2bec3b065e9a729e,17,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_881.wav,0,0,970,46,5,5,français,f,4,0.32341667,65.74991707,0.85842561
90,5e29fd5f2bec3b065e9a729e,18,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_115.wav,0,1,865,46,5,5,français,f,0,0.0,-6.4126324,0.37361158
91,5e29fd5f2bec3b065e9a729e,18,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_115.wav,0,1,865,46,5,5,français,f,1,0.1,-78.70213007,1.5865766
92,5e29fd5f2bec3b065e9a729e,18,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_115.wav,0,1,865,46,5,5,français,f,2,0.2,-0.36204046,1.00360432
93,5e29fd5f2bec3b065e9a729e,18,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_115.wav,0,1,865,46,5,5,français,f,3,0.3,-47.97210547,1.3933449
94,5e29fd5f2bec3b065e9a729e,18,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_115.wav,0,1,865,46,5,5,français,f,4,0.32341667,3.06964689,1.1205092
95,5e29fd5f2bec3b065e9a729e,19,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_588.wav,0,0,1590,46,5,5,français,f,0,0.0,99.95047602,0.54608042
96,5e29fd5f2bec3b065e9a729e,19,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_588.wav,0,0,1590,46,5,5,français,f,1,0.1,6.8401109,0.86340392
97,5e29fd5f2bec3b065e9a729e,19,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_588.wav,0,0,1590,46,5,5,français,f,2,0.2,-15.9093749,0.01522231
98,5e29fd5f2bec3b065e9a729e,19,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_588.wav,0,0,1590,46,5,5,français,f,3,0.3,-95.80500507,0.86017392
99,5e29fd5f2bec3b065e9a729e,19,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_588.wav,0,0,1590,46,5,5,français,f,4,0.32341667,23.59255786,0.36914066
100,5e29fd5f2bec3b065e9a729e,20,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_10.wav,0,0,2180,46,5,5,français,f,0,0.0,-80.92247099,1.33142191
101,5e29fd5f2bec3b065e9a729e,20,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_10.wav,0,0,2180,46,5,5,français,f,1,0.1,11.56157957,0.6588087
102,5e29fd5f2bec3b065e9a729e,20,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_10.wav,0,0,2180,46,5,5,français,f,2,0.2,72.61501241,1.62851887
103,5e29fd5f2bec3b065e9a729e,20,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_10.wav,0,0,2180,46,5,5,français,f,3,0.3,91.01400741,1.4109269
104,5e29fd5f2bec3b065e9a729e,20,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_10.wav,0,0,2180,46,5,5,français,f,4,0.32341667,-64.58672822,0.76235223
105,5e29fd5f2bec3b065e9a729e,21,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_642.wav,0,0,3343,46,5,5,français,f,0,0.0,31.40946548,0.21393667
106,5e29fd5f2bec3b065e9a729e,21,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_642.wav,0,0,3343,46,5,5,français,f,1,0.1,4.73018903,1.31302396
107,5e29fd5f2bec3b065e9a729e,21,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_642.wav,0,0,3343,46,5,5,français,f,2,0.2,85.2390777,0.95537026
108,5e29fd5f2bec3b065e9a729e,21,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_642.wav,0,0,3343,46,5,5,français,f,3,0.3,-59.81643451,1.00167733
109,5e29fd5f2bec3b065e9a729e,21,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_642.wav,0,0,3343,46,5,5,français,f,4,0.32341667,-42.92691369,0.89750156
110,5e29fd5f2bec3b065e9a729e,22,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_626.wav,0,0,1325,46,5,5,français,f,0,0.0,4.25415757,0.7037323
111,5e29fd5f2bec3b065e9a729e,22,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_626.wav,0,0,1325,46,5,5,français,f,1,0.1,-41.27415217,1.26912647
112,5e29fd5f2bec3b065e9a729e,22,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_626.wav,0,0,1325,46,5,5,français,f,2,0.2,-74.74598363,0.17760594
