subj,trial,block,date,stim,stim_order,response,rt,age,french,english,language,sex,param_index,segment,pitch,stretch
60eb21bd3807b3a1810ea180,138,2,2024-02-27T11:17:09.361Z,french_292.wav,0,poule,345,20,5,4,francias,f,10,1.0,-91.20285571,1.19119341
60eb21bd3807b3a1810ea180,138,2,2024-02-27T11:17:09.361Z,french_292.wav,0,poule,345,20,5,4,francias,f,11,1.1,77.92662302,0.13786686
60eb21bd3807b3a1810ea180,138,2,2024-02-27T11:17:09.361Z,french_292.wav,0,poule,345,20,5,4,francias,f,12,1.14141667,-48.25371816,1.01945383
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,0,0.0,-54.18087261,1.1359435
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,1,0.1,16.52339616,0.63765305
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,2,0.2,-81.79229621,1.13865233
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,3,0.3,-16.22352484,0.41075248
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,4,0.4,58.55115093,1.28098279
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,5,0.5,66.43980446,1.3514993
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,6,0.6,70.08690973,1.92825974
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,7,0.7,0.21359559,1.1981292
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,8,0.8,-1.74176691,0.77184811
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,9,0.9,-18.30540854,1.15917036
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,10,1.0,-46.68759163,0.4764557
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,11,1.1,-9.78920497,0.00915949
60eb21bd3807b3a1810ea180,139,2,2024-02-27T11:17:09.361Z,french_163.wav,0,pull,329,20,5,4,francias,f,12,1.14141667,74.28807409,1.50578286
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,0,0.0,-57.88814484,0.69308764
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,1,0.1,-65.38188866,0.37987573
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,2,0.2,56.2043282,0.59927578
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,3,0.3,37.86944555,1.25022663
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,4,0.4,-19.92258325,0.84509442
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,5,0.5,-5.91149955,0.62575422
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,6,0.6,-11.69802287,0.6876977
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,7,0.7,-38.75754166,0.53792077
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,8,0.8,-82.79023729,1.01464863
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,9,0.9,-96.88307613,0.81112842
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,10,1.0,-63.09042371,1.38654734
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,11,1.1,78.08018198,0.15468479
60eb21bd3807b3a1810ea180,140,2,2024-02-27T11:17:09.361Z,french_297.wav,0,pull,323,20,5,4,francias,f,12,1.14141667,10.19553277,0.66198032
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,0,0.0,5.31497869,0.05163285
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,1,0.1,-26.8625117,1.69751723
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,2,0.2,58.97663957,1.0154946
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,3,0.3,51.69210178,0.2245849
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,4,0.4,81.05661537,0.62964931
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,5,0.5,65.07233235,1.32161931
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,6,0.6,76.62421962,1.5556039
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,7,0.7,59.88439987,1.39639667
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,8,0.8,11.60739883,1.45125742
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,9,0.9,-31.04604082,0.73211906
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,10,1.0,4.7112785,1.04041435
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,11,1.1,82.50060059,1.11274362
60eb21bd3807b3a1810ea180,141,2,2024-02-27T11:17:09.361Z,french_24.wav,0,poule,613,20,5,4,francias,f,12,1.14141667,-13.18326267,0.74288089
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,0,0.0,-53.68453677,1.6757384
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,1,0.1,-28.94516131,1.30661064
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,2,0.2,-98.24340487,0.9866685
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,3,0.3,-99.1252782,0.35735292
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,4,0.4,-26.26210223,1.10822688
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,5,0.5,-45.03942581,1.57836245
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,6,0.6,-66.94086258,1.65767341
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,7,0.7,82.11998094,1.15727357
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,8,0.8,26.35770122,1.70991659
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,9,0.9,30.884295,0.39633264
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,10,1.0,12.20949493,0.36576693
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,11,1.1,-39.12104369,1.53765391
60eb21bd3807b3a1810ea180,142,2,2024-02-27T11:17:09.361Z,french_858.wav,0,poule,339,20,5,4,francias,f,12,1.14141667,17.56591415,0.88045647
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,0,0.0,-39.69174356,1.76181843
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,1,0.1,9.71823043,0.25866572
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,2,0.2,47.82156503,1.61194964
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,3,0.3,-70.45683827,1.00408981
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,4,0.4,-70.36375892,1.40275429
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,5,0.5,-78.09117144,0.47534453
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,6,0.6,43.3001696,1.96075546
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,7,0.7,27.56713446,0.78248667
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,8,0.8,54.98161832,1.42706625
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,9,0.9,-79.78278868,0.63840216
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,10,1.0,66.03849917,0.77310904
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,11,1.1,-45.24869993,1.03848478
60eb21bd3807b3a1810ea180,143,2,2024-02-27T11:17:09.361Z,french_943.wav,0,poule,614,20,5,4,francias,f,12,1.14141667,-78.78234865,0.62693219
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,0,0.0,-4.25631197,0.80468249
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,1,0.1,22.66632576,1.14959191
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,2,0.2,10.28900554,1.74323515
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,3,0.3,38.91231447,0.77183711
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,4,0.4,-12.27796799,1.35051127
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,5,0.5,-44.30581187,1.94130964
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,6,0.6,-22.88012932,1.17392808
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,7,0.7,-52.86195267,1.52994111
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,8,0.8,54.71772215,1.58058267
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,9,0.9,-51.65672109,1.58832666
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,10,1.0,-51.77252424,1.09850348
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,11,1.1,7.38633242,0.30985734
60eb21bd3807b3a1810ea180,144,2,2024-02-27T11:17:09.361Z,french_800.wav,0,poule,1426,20,5,4,francias,f,12,1.14141667,17.65920114,1.66023428
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,0,0.0,-98.91219047,0.85030025
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,1,0.1,22.70180807,1.54641479
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,2,0.2,-50.76605046,1.59021247
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,3,0.3,-65.24359314,0.79354452
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,4,0.4,-49.3351696,0.96259511
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,5,0.5,24.21080922,1.67132683
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,6,0.6,3.43966526,0.01415487
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,7,0.7,-58.56128696,1.9665878
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,8,0.8,66.77342814,0.8584981
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,9,0.9,-64.90742311,1.31118079
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,10,1.0,10.51346609,1.27811354
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,11,1.1,-68.79164896,1.21751263
60eb21bd3807b3a1810ea180,145,2,2024-02-27T11:17:09.361Z,french_614.wav,0,pull,1631,20,5,4,francias,f,12,1.14141667,34.78402703,0.04843522
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,0,0.0,6.35773429,0.33586519
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,1,0.1,43.70894135,1.09244635
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,2,0.2,22.90719147,1.28834014
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,3,0.3,77.83150395,1.7742292
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,4,0.4,8.06655205,0.13845401
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,5,0.5,-92.02564179,1.68229188
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,6,0.6,-0.94151394,1.36391947
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,7,0.7,-43.43116172,1.13588382
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,8,0.8,25.37203063,1.69588373
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,9,0.9,-10.8941145,0.78478635
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,10,1.0,87.02180765,1.06725008
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,11,1.1,-29.98720343,0.9920546
60eb21bd3807b3a1810ea180,146,2,2024-02-27T11:17:09.361Z,french_725.wav,0,poule,668,20,5,4,francias,f,12,1.14141667,85.40182929,1.23288415
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,0,0.0,98.15991123,1.30522462
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,1,0.1,11.6902204,0.11826705
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,2,0.2,-50.36068182,1.73674617
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,3,0.3,14.56735136,0.76793457
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,4,0.4,-96.96803155,1.00788736
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,5,0.5,-52.57055687,0.43906209
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,6,0.6,36.87245394,0.97475649
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,7,0.7,-80.2856303,0.53787128
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,8,0.8,18.16147615,0.01352063
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,9,0.9,20.52226042,0.18550839
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,10,1.0,64.78868565,1.47516497
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,11,1.1,47.34660256,1.94234358
60eb21bd3807b3a1810ea180,147,2,2024-02-27T11:17:09.361Z,french_230.wav,0,poule,5967,20,5,4,francias,f,12,1.14141667,97.18382521,1.62540564
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,0,0.0,23.29794896,1.11856981
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,1,0.1,-48.63531672,1.10976385
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,2,0.2,-2.5255531,0.50841861
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,3,0.3,8.23722274,1.92928184
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,4,0.4,34.47158893,0.0595701
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,5,0.5,70.14095267,1.017167
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,6,0.6,70.11175255,1.17369511
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,7,0.7,-68.72089611,1.20889033
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,8,0.8,-76.42640532,0.48912562
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,9,0.9,-24.66588818,1.44370577
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,10,1.0,-16.02796708,1.15037108
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,11,1.1,-1.89725955,0.53403618
60eb21bd3807b3a1810ea180,148,2,2024-02-27T11:17:09.361Z,french_361.wav,0,poule,274,20,5,4,francias,f,12,1.14141667,-29.04015326,0.0482166
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,0,0.0,-75.74586018,1.28446117
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,1,0.1,34.66734772,1.91886237
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,2,0.2,97.60199652,0.78737694
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,3,0.3,-1.67223154,0.63419954
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,4,0.4,-69.67975193,0.86614415
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,5,0.5,1.53849988,0.67079309
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,6,0.6,61.62356176,0.78677565
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,7,0.7,34.03398927,0.38539195
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,8,0.8,-30.09572591,0.21197006
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,9,0.9,-80.19873121,0.76692658
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,10,1.0,6.60020559,1.37154021
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,11,1.1,-22.42838039,1.06053947
60eb21bd3807b3a1810ea180,149,2,2024-02-27T11:17:09.361Z,french_429.wav,0,pull,1557,20,5,4,francias,f,12,1.14141667,-84.64983628,1.20326298
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,0,0.0,-90.17309363,1.87145696
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,1,0.1,7.72676812,1.66378637
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,2,0.2,-17.47785998,0.26930884
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,3,0.3,-68.38186843,1.52031218
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,4,0.4,-68.90464699,0.92093983
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,5,0.5,-60.03371115,1.79094401
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,6,0.6,54.95042453,1.54867869
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,7,0.7,-61.89102348,1.2478237
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,8,0.8,-92.43644205,0.54208793
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,9,0.9,-85.74845922,0.78885357
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,10,1.0,-67.45378327,1.38787262
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,11,1.1,-69.51500294,1.61364817
60eb21bd3807b3a1810ea180,150,3,2024-02-27T11:17:09.361Z,french_268.wav,0,poule,273,20,5,4,francias,f,12,1.14141667,25.86880955,0.52503336
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,0,0.0,-58.41769523,0.17249004
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,1,0.1,9.57990173,0.24251521
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,2,0.2,-12.85613497,0.0442616
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,3,0.3,-2.492249,0.45328164
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,4,0.4,81.85022743,0.52406405
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,5,0.5,-44.9453707,0.36675154
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,6,0.6,-31.2400428,0.00343123
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,7,0.7,-0.32495302,0.95062338
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,8,0.8,83.47890741,1.83377113
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,9,0.9,-3.56204298,0.58479333
60eb21bd3807b3a1810ea180,151,3,2024-02-27T11:17:09.361Z,french_662.wav,0,pull,7589,20,5,4,francias,f,10,1.0,-31.28236846,0.06647959
