subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,0,0.0,-8.65746923,1.97743958
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,1,0.1,-27.87522694,0.36006803
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,2,0.2,41.79329436,0.06856355
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,3,0.3,-23.16935708,0.38955927
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,4,0.4,18.8592239,1.25297016
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,5,0.5,40.29392848,0.33975417
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,6,0.6,77.6038757,1.12200744
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,7,0.7,33.5103026,1.75189261
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,8,0.8,71.9206852,0.43539509
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,9,0.9,-28.91081602,1.78200425
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,10,1.0,-66.92854856,0.58801976
consent,12,0,2024-05-30T21:13:32.010Z,english_993.wav,0,pill,88,11,1.09391667,-70.4693707,0.997712
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,0,0.0,-66.46118552,0.76561111
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,1,0.1,50.11424094,1.84010469
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,2,0.2,38.4118161,1.52246451
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,3,0.3,55.44168462,0.37876531
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,4,0.4,19.14590229,1.46315217
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,5,0.5,-3.26381008,0.03585566
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,6,0.6,91.90960542,0.70876992
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,7,0.7,62.21453642,1.53596627
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,8,0.8,83.94650253,1.29387044
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,9,0.9,-69.18732996,0.65619247
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,10,1.0,-21.18203071,0.14449541
consent,13,0,2024-05-30T21:13:32.010Z,english_562.wav,0,pill,9389,11,1.09391667,12.05175974,1.12518845
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,0,0.0,0.33828369,0.38016584
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,1,0.1,2.41058867,1.8714009
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,2,0.2,-12.54892467,0.45382881
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,3,0.3,-41.7912056,1.31398474
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,4,0.4,-44.49264688,1.04402362
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,5,0.5,0.14407831,0.57870544
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,6,0.6,-25.57843431,1.74841786
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,7,0.7,-39.2816597,1.62984391
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,8,0.8,-88.59516391,0.16451748
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,9,0.9,-28.05531573,0.80459877
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,10,1.0,-37.07272381,0.03974207
consent,14,0,2024-05-30T21:13:32.010Z,english_385.wav,0,pill,394,11,1.09391667,-61.44238802,1.20121467
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,0,0.0,12.29982285,1.19760878
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,1,0.1,29.91017607,0.84661932
