subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,8,0.8,13.50311248,1.69109423
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,9,0.9,50.05274214,0.91883167
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,10,1.0,-76.13616328,0.81807561
RIT,7,0,2024-06-27T08:24:47.164Z,english_201.wav,0,pill,743,11,1.09391667,8.54722281,1.88316121
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,0,0.0,66.99743889,1.15286604
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,1,0.1,-76.84252631,1.84100888
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,2,0.2,-45.49309493,0.29896559
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,3,0.3,55.46461894,0.47017465
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,4,0.4,81.99201124,0.15248902
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,5,0.5,1.34607331,1.13290225
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,6,0.6,50.45029952,0.34595451
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,7,0.7,74.64893983,0.44244875
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,8,0.8,26.00448077,0.8076701
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,9,0.9,-99.39894728,1.93347558
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,10,1.0,-16.71063882,1.69365872
RIT,8,0,2024-06-27T08:24:47.164Z,english_953.wav,0,pill,2813,11,1.09391667,53.60095231,1.16220812
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,0,0.0,24.07666509,0.66537663
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,1,0.1,-87.64157913,1.54123619
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,2,0.2,-51.3970499,0.92348631
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,3,0.3,79.45874018,0.33920207
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,4,0.4,-74.83031912,0.94433533
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,5,0.5,-2.98294823,0.8352321
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,6,0.6,-32.38946294,0.95810053
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,7,0.7,-24.81590652,0.99822629
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,8,0.8,-13.90891955,0.18782062
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,9,0.9,-33.49626836,1.6271571
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,10,1.0,-23.2144111,1.67158741
RIT,9,0,2024-06-27T08:24:47.164Z,english_346.wav,0,pill,940,11,1.09391667,-9.66358574,1.16169049
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,0,0.0,49.45259009,1.41914206
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,1,0.1,26.00670844,1.08420532
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,2,0.2,-62.78053013,1.90864959
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,3,0.3,13.64858628,0.00296714
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,4,0.4,-46.53502922,0.2257171
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,5,0.5,55.2952107,1.98382605
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,6,0.6,-37.49134954,0.39764394
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,7,0.7,9.25181319,1.10443659
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,8,0.8,52.76907871,0.52917173
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,9,0.9,40.19984459,0.39475588
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,10,1.0,72.4009261,0.72882938
RIT,10,0,2024-06-27T08:24:47.164Z,english_112.wav,0,pill,1201,11,1.09391667,-65.62688247,0.87807842
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,0,0.0,10.36471628,0.01185683
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,1,0.1,-58.57729137,1.45020857
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,2,0.2,-27.93575021,0.19382892
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,3,0.3,33.78979174,0.71448768
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,4,0.4,-33.15491758,0.01801383
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,5,0.5,-5.38281254,0.74544811
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,6,0.6,-58.09969762,0.45979971
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,7,0.7,93.46336641,0.55925931
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,8,0.8,27.63578773,1.84211482
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,9,0.9,44.41136417,0.07395401
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,10,1.0,-2.08272126,0.05656785
RIT,11,0,2024-06-27T08:24:47.164Z,english_287.wav,0,pill,1189,11,1.09391667,72.82755357,1.60760225
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,0,0.0,-91.34539462,1.93962683
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,1,0.1,-1.38504973,0.25281252
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,2,0.2,2.05125073,0.90917451
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,3,0.3,-5.20837211,0.6157456
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,4,0.4,30.89438942,0.48487698
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,5,0.5,-28.36589971,1.14423933
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,6,0.6,-42.97374851,0.91557091
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,7,0.7,-56.55365324,1.50856564
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,8,0.8,3.73861638,0.47177544
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,9,0.9,-2.43332653,0.09479279
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,10,1.0,-73.16332477,0.24018528
RIT,12,0,2024-06-27T08:24:47.164Z,english_651.wav,0,pill,1163,11,1.09391667,61.30377091,0.24667973
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,0,0.0,5.37787975,1.11621025
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,1,0.1,9.32249591,0.69917502
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,2,0.2,4.19745407,0.1199413
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,3,0.3,-75.18613478,1.762579
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,4,0.4,87.02780947,1.43452798
