subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,1,0.1,27.10099403,0.27221696
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,2,0.2,-48.30493583,0.58591156
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,3,0.3,-73.5260898,1.06118241
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,4,0.4,19.32057449,1.53382291
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,5,0.5,-32.65273306,1.10934516
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,6,0.6,-67.58997162,1.53621874
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,7,0.7,-76.10184919,0.32907917
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,8,0.8,55.20632284,0.47500698
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,9,0.9,3.61347388,1.81944253
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,10,1.0,-39.33689268,1.02148435
YAY,7,0,2024-06-22T16:12:10.035Z,english_758.wav,0,peel,366,11,1.09391667,44.43004874,0.12347796
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,0,0.0,-85.35755776,0.86429356
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,1,0.1,24.87794389,1.54320329
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,2,0.2,88.66282845,0.73186937
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,3,0.3,53.91159302,0.759779
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,4,0.4,-2.76092074,1.4946261
